tweet_id,tweet,lang
101010241646366720,“@BayouBadBoy: @DCLAUDE87 university of Phoenix” yea son they will bully you at university Of Phoenix! Lol,en
103655858776453121,@ian_ianization Hi ian! I everyday watch your show leh!! Dont bully ahya and zhiyong!! Dont join gang and lijie chou nu ren! &lt;3,en
108691272751001600,@jessiejofficial Isn't your single about bullying? yeah okay then why you bullying @BethMcAneny shes your fan thats fucking ridiculous.,en
108651176609857536,Fathers can have such an impact to help their Son or daughter through a School Bullying situation #fathers #twitterdads #family,en
104166033841061888,Please don't bully @shfly3424...kkkk,en
102116454245212160,@mrssamirnasri @SRamsey0909 looooool how do I bully you shyyy? and the random 9 yr old started it! hahahaaa,en
109069934977486848,@delphie94 likedat treat me lo u... My throat dam hurt. Don't bully leh :(((( okay lo meet u... So far again -.- zomg,en
106178171321335809,"""Bullying""is a reality. And there's a lot we all can do by just smiling and caring about people. We can stop people from dying! @DarrenCriss",en
107152261687418880,"@mateosstory Thanks! I think he deserves most of the credit. He did fear bullies, but found his school has anti bully culture from top down.",en
102128320229031938,Rebecca Black Quits Middle School After Bullying http://t.co/Aq51ECt,en
108110482283560960,Thought @PerezHilton was gonna stop being a bully #journalistnotacritic #hater,en
104578102226731009,"@mel_star90 i'm getting bullied about my phone, :/ lol need to do something about it sooon! lol",en
106660847073509377,"Read my response to ""Sofre bullying?"": http://t.co/kUGAGZq",en
101655303963156480,@LaurenALBoswell Go away! Bully! &lt;3,en
106553952224542721,@ArianaGrande What do you think of bullying?,en
108376697463767040,@bellathorne143 BULLYING WE'LL STOP IT!!! http://t.co/2bNDKrD,en
106619822707703808,Memorial vigil to  include anti-bullying message http://t.co/6NbWung,en
103293807004614656,"@Ooooh_NaNa @_lovejade 
lol im to short to b a bully. lol",en
102792126819090432,"@WilkinsonLuke yeahh, i bully you.. of course ;) no cause i dont... nah, i just couldn't be bothered #awk",en
106017990818021378,#StrongHeart Evil Kyu is on roll. bullying Hyuk xD,en
104306400775241729,Street Bully Walk YEAAAAAAAAAAAAAAAAA,en
104112396699832320,News from the Blog:  Workplace Investigations – Harassment & Bullying http://t.co/LesKc0V http://t.co/4BKezNB,en
100260028933615617,Did you get to meet Reiko? I bet she was quite a bully.,en
107463249041178626,If u go outside u must be tryna get pushed around like a bully lol,en
102730819231166465,Mir complaining 87line bullying him ! HOW CUTE !,en
108180980824674304,While One Of My Besties Is Showing Sympathy The Other One Is Trying To Call Me A Bully..!!!,en
100211708710240256,"@rawrrrdeep @cReems_10 san, your fat hubby of a hathi is bullying me :'( fat hathisaouros!!!!",en
102825252073111552,@OoohNicole Your a bully xD,en
102646386633351168,@utaunenami_bot Is it okay that I punch every guys who is bullying you? :),en
104102898283184128,@xLilStarx @AlexisJordan I'd say pro-labor as they call themselves engender the most bullying as they're weak & bully the people themselves.,en
108253522176385024,Lmfao he stole ur girl so u put him on bully beatdown...,en
103678400987803648,Lmaoo treasure searched for a cyber bullying video,en
103127160688095232,"""@SouthBully:  : AYE!!!! by SOUTH BULLY. Play: http://t.co/4JpPHvz"" Atl street anthem @DefJamRecords @WakaFlockaBSM @gucci1017 @2chainz",en
103493114739699712,@ItsmeBreandan  Whats wrong with Ballymun???. Apart from the fact that decent residents there are being bullied by D.C.C and B.R.L,en
106498894866817024,@KyTuck @timmyblog @Im_Allen the wonders of cyber-bullying!,en
102891259370274818,@TheCodySimpson u care sooo much for people who get bullied everyday like me plzz retweett,en
107186604879265792,":O lol, i'm no bully!  @NiNoBlakk2x",en
106341958221430784,"@kawann_12 being ah bully , ha ga cant beat nobodt up !",en
105411283326738434,The Bully Project Trailer 2012 HD http://t.co/17dY3Qt,en
101353935083798528,@find_ch @natedogreimer you didn't seem like the bully type in high school.,en
108372068025892864,@SquirtGG lmbo true patience is not in bully vocab,en
101754341274296321,I won the HELPING HAND achievement in Bully: Scholarship Edition for 24 trueachievement points - http://tinyurl.com/6do3bqe,en
107283415669276672,"So after they take that classs , they still bully? #Smh! Oh fuck no! They got the Lil'Girl :O #nowimmad!! ]:&lt;",en
105628824686956544,"Your music gets bullied
Your girl gets bullied
Your radio gets bullied
Your club get bullied
You get bullied
The whole world get bullied",en
107395299085008896,#iwasthatkid. That everyone hated /bullied and made fun of I never understood why but some how made it. DON'T GIVE UP!,en
103857378096709634,The ugly road to bullying. http://t.co/I3MSUlW,en
101523032916504577,The Bully at Work: What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job http://dlvr.it/bn8wZ,en
106313706681532416,Reblog if you are against bullying - › this must have more notes http://t.co/vzDqKfp,en
102533927679438848,Getting bullied by your boyfriend.,en
105799675247988738,"Even Psychology Today got attacked for ""Bullying."" How can we make ANY progress if mere information is accused of... http://t.co/ilzXk2L",en
106325729226137600,@Shulinggy u being bullied not new :P,en
101754251402944512,Are you guys building a treadmill in there though? @cchhrriii @claiirebearr ... @mandafrappp is bullying me and my shocks,en
102334301122732032,#News :- 'Financial Services Compensation Scheme reprimanded for bullying ...' http://t.co/BjO7XU2,en
105479926026747905,Lmao why did me and Char just bully andre in to buying us waters,en
107621388122206210,The Cirque Du Freak Set Looks Like The Bully Game,en
102157616800727040,@RichhRumors plz dnt tell me u a twitter bully lol,en
102819816347410432,#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG,en
101493316004220928,"@Amelia_Loves_U Wow kid, you need to'stop, bullying Perry. That's just...wrong on so many levels..",en
108787583038926849,Yes a midget kicked me.....felt like a bulldozer shoved me,en
102379185410027520,I liked a @YouTube video http://t.co/Tjzc6qN Jessica Jarrell Bullying,en
106400780105433088,Thompson School District has a new website to support our community in dealing with bullying and cyberbullying.  Check it out!,en
103913470503813120,"I was a fucking BAWSE. ""@OhSoChoochie: #WhenIFirstMet @LepaaShandy I Hated Her Coz My Bestfriend Said She Bullied The Hell Outta Her""",en
104621498152648706,"@sophiabush follow me, and spread the word to people I am trying to get the message of anti bullying out! Please help me,I cant do it alone!",en
105430902951251969,"Stress,cyber bullies,crying every night,holding a secret,about to blow = uh oh...that was me",en
103654890181640193,#NEWS Defeat the Label are honored to have @MileyCyrus and Cody Simpson as support to stop bullying.  http://t.co/ToRwzId,en
106889862451445760,Grieving Mom Forms Group To 'Rise Above' Bullying Environments (NBC) http://t.co/pmUr55B #news #Columbus,en
100203097686679552,@hsujunhao why you all bullying him?? #chinstopcrying #kohchincries,en
101776670507278338,@KayyP34 . On Monday plss don't bully me ! Ahaa,en
104883016593195008,@twinkz_fasho yes he his lol shit he bully his own mama lol,en
104568731778285569,@SHINeeSOOAH aww D; we dun bully lol we jus joke around xD,en
107008201450463232,@MindGrowth &lt; biggest bully alive .. :(,en
106472769763549184,@106andpark #If I Ruled The World Everybody that was bullied wouldnt be anymore. :),en
107917264174596096,I hate writers block. Like there is so much that I know about bullying being bad but I can't put in in words -__-.,en
108013537200324608,"I'm not against rap. I am not against hip-hop. I am against bigotry and inciting violence, rape and bullying.",en
100961024643039232,"if you are proud to be from birmingham help spread condemnation of any rioting/looting tonight - proud of @astonvilla, proud of @Bullring!",en
102545561076510722,"Glad to be back home! I missed my bed (as stated earlier)! & I finally have fast internet & cable! Oh, & (bullying) my mother.. LOL",en
106115972502523904,4. I get bullied.,en
104044675505209346,"@tephuney Reese, you are a bully. :)",en
102807513027719168,If your ever bullied listen to #NeverSayNever its such an inspirational song,en
103326814109315073,@pigsquealerrrrr You're a bully!,en
107102006895845376,I think we shamed Bolero into abandoning capslock.  I feel like a bully.,en
107866678624387072,"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc",en
108711529402212354,Bullying is BAD!  Three men arrested on extortion charge of The Shack Waikiki | KHON2 Hawaii's News Leader http://t.co/eMOIcTP via @khonnews,en
105732324154548225,Think im bad Nal i kno Call me a bully Nal i jus dnt get dat sht Pussys get abused and misused not TJ Play wit fire and get burned #Cold ...,en
105050224501854208,@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.,en
103060155553427456,Rebecca Black Forced to Be Homeschooled Due to School Bullying … http://t.co/fIeKRXI,en
104014923167825920,@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something,en
107537872223084545,@BOTDF_Freaks it's not her fault she got bullied about her weight and what not :(,en
106512194052698112,"So like i'm so sick off these girls bullying me, just makes me wish there was no such thing as bullies or school. :(",en
108660990647861248,@BellaGarrettFan Please go like the facebook page to help stop bullying http://t.co/3QI4W52,en
105393831326912512,"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him",en
100317352285057024,@AlexAllTimeLow Bully? What?,en
103586246227542016,@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me,en
100651428917424128,@Mani70 lol. Gola were the 2nd worse in my area. The kid with Gola boots used to bully me!! Gutted I was 10yrs early b4 they became cool,en
108457628514000896,"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in 부산 http://t.co/KpR7fYI via @youtube""",en
103799854777634817,@Tasha_JessieJxx thing and then it was gonna kill me and i woke up..... hahah im not a pussy you just scared me shitless heheh you bully! xx,en
106840800876429312,@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,en
103955744008843264,played the song 'Another face in the Crowd' by Clockwork Bully on @myspace http://t.co/j7bHeDp,en
101327203765190658,@simonpegg isn't the whole mag just bullying?! It's like a bitch you can keep in your handbag,en
100100122943295488,"Today, 17 teens will take their own lives due to bullying. http://tumblr.com/x0n3y3q5rb",en
106872428331937794,@DyamondNDaRough Protect Me from The bully imma Be In The Bully Protection Program they gon change my name and move me to alaska Ctfupppp,en
105766362210770944,@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God,en
108153299596877826,Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*,en
106024899923030017,"Never be bullied into silence. Never allow yourself to be made a victim. ""Accept no one's definition of your life; define yourself."" #quote",en
106911391750955008,"You bully me so fucking much, I hate you",en
105712758888218627,“@MattShepardFDN: MatthewsPlace.com chatted with @GLEEonFOX's @JennaUshkowitz. Go check out her thoughts on bullying http://t.co/WvHvNVf”,en
105372197509545984,rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology,en
102403026765103105,@mattymatt028 clearly it WAS!! *in my bullying voice!* lls,en
101513695301074944,"What happened to all those friends in that car with her?“@eonline: Rebecca Black Drops Out of School, Blames Bullying http://t.co/kbAWtYv”",en
100985828901265408,I'm being bullied!! @WetDreams14 @LucienChristian @Future_MD @MJEM989 @byrd8901,en
108485120243138560,"@bigrennies it was this robot that always talked to you and gaves you facts and useless information lmao, but it was fun bullying him",en
106571937366544384,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk,en
106625793282670592,Titanium by @davidguetta and @siamusic would make an awesome anti bullying song haha :) #fb,en
103889064922578944,@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate,en
105438083029286913,"I'm sorta scared for Vinny in high school. He was bullied for wanting to dance, but most likely that's over.... http://t.co/sIinaWs",en
106908523169972225,feel like Im gettin bullied into babysitting tomorrow night so my sister can go get laid. absolute bullshit. Not sure what 2 do @cruzinruby,en
107372004969160704,"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting",en
104584289408139264,"#ff follow @clairre_  if you want to be insulted, bullied, offended and extremely annoyed TWENTY-FOUR SEVEN. I kid, I kid she's GA-REAT. :)",en
107069382227791872,I HATE BULLYING!!!!,en
100215228830203904,"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean",en
102075857539055616,Reblog if you are against bullying - › this must have more notes http://t.co/YIcuxu9,en
103244032683147265,Bullying Fail http://t.co/mG7zui7,en
101721869341831168,"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun",en
102841710379405312,FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O,en
103530472457502720,Get Bullying to STOP!! http://t.co/3ZUy9FJ  Please Sign this!!,en
107396117712474112,Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.,en
107717527722934273,@kornflakes600 HOTTEST BULLY EVER :)))) @TAClassOf2012,en
108930942743232512,"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7",en
104822117547253760,"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully.",en
101351819040665600,"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish",en
109006621346242560,@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER ♥15,en
108376622536736768,it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143,en
102170586641465344,@morgin_ward iMiss seeing your face on the weekends bully :/,en
104668310087532546,@Wheremydrink lol no @BlackIsBUtiful a bully,en
101852977303785472,@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8,en
103461092071710720,"If Chrome is the school bully, Explorer would be the kid quietly eating glue in the corner. http://t.co/30cTHpB",en
108904850288410624,@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger,en
105389268066770944,So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!,en
108364860710076416,When I don't have my phone I bully my mom for hers lol,en
105597522164191232,Kana bully by W520 guy :(,en
106850845131411456,"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help",en
100384407923339264,@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?,en
107095976178753537,My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.,en
103143487255490560,"you bully, you break, you fake you fake, you smoke, you toke, you want, you flaunt ..stuck in the teenage waste.",en
106512035776438272,#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez,en
106539805336281089,@Tropic_Tiff fool u a bully,en
101659840350396416,So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know,en
106055824597712896,"'TIME FOR THREE'

In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting",en
107269940737871872,Because yu could be a bully lowkeyy,en
103699873232203777,Bull just got raped  in jail & now I'm crying :( free my boyfriend !!,en
103874595924348929,Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays,en
105632356664213504,@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs,en
106140789075226624,@selenagomez YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/,en
100636070009511936,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore,en
100969189447184384,Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :),en
106530752522485760,Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe,en
104592730944049153,Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!,en
108738350759952384,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious.",en
101625699537920001,@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..,en
106056263070265344,@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah,en
108657594587037697,@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52,en
106127681879408640,I hate it when people gang up on someone like 2v1 is just not fair!! That's what a bully does,en
108151422981378048,@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?,en
105015747813715968,Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something,en
100965292062150656,@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?,en
103549647284486144,Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK,en
103872039961636865,@modu232 Smh. I see the cyber bully got his Internet cut back on,en
106025948373188608,"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and",en
106198587322540032,I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot,en
102576588402593792,Group: Michelle Obama Turning Fat Kids Into Bullying Targets With ‘Let’s Move’ Campaign http://t.co/dXCDk8A,en
106407826968162304,Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7,en
102589212209070080,#WWYD if You saw the kids who bullied MB?,en
101713188126593024,"@QT_Badd678 you just are, bully :)",en
104300589940350976,http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10,en
107102639031992321,*PSA* IM NOT A BULLY,en
101473863346552832,"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video.",en
108180135320096769,CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela,en
100624779488395264,@_GlitterJizz @601136508169711 exactly. They're a Bully.,en
104011889868156928,@Moonk26 deft not a twitter bully ppl makin me mad,en
106014155491917824,@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.,en
105423505667014657,@marissazupancic any name counts as bullying..so if u want then u can.,en
102193456578953216,Lmfao my moms a bully,en
106195070256029697,@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay,en
103874507378405377,Salisbury teens combat cyber bullying – News Review Messenger http://t.co/O72c6QZ #KasiTopShayela,en
103699488207683585,"Lmao , I'm Not A Bully ! Shut Up .",en
102791185231396864,@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...,en
105310089086377984,@TStush1 Did you message me again after I said la la la bullying? Lol,en
105944218878492672,Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando,en
106394069151911936,"$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform.",en
106849764921974785,"@Niamh_BCFC haha we waved to him, he clapped us and then got bullied all the way round to you lot",en
108984088156835840,You still a bully tho,en
104275211456757760,I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.,en
106038243128123392,Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!,en
106818223810420736,I cant believe mi bully ass daughter pulled mi track out like wtf,en
108462991426600960,"@THEBULL_T ur bully's look official ""no homo"" lol",en
107219942042116096,"@RichieeLove * GASPP * i do nottt bully you . Quit lying, yyouu trynna get me fussed outt !",en
102856740458086400,De gea might get bullied this season England is not for him u don't think.,en
104721113174650880,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom,en
101647161732771840,@stompoutbullying please show your support for the Movement for America’s Children! Spread the word & sign the pledge http://t.co/qx5rgvY,en
104172173299687424,#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14,en
102982167222693888,Hey @TaeBrooks me and @TaeBrooksTeam think you should cover 'Don't Laugh At Me' by Mark Wills.its to be against bullying :),en
102823083760562177,This gyal is gettin bullied,en
106061997623361537,"shut up jessie j, there's a reason why you was bullied at school you cretin",en
109014504385429504,no one ever help.me like my bully @AlwaysVero_ did /:,en
102367302518972417,Can someone show me a fota of the bully from glee?,en
102625539780648960,"#Education School Bullies, Bullying, self-defense, self-defence, martial arts http://t.co/q9AqIq5",en
107277232619257857,Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow,en
107991855177793536,@lscydnew they are not cute at all! Bully me :(,en
100315137633812480,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xqm3ygsgit",en
105596787888373760,@Harry_Styles you're such a bully Gollum,en
101764135720726528,"I think it's gay how people get bullied for liking JB like get a damn life
#ProudBelieber",en
106972107929423872,Hau this man jus slapped this petrol attendant-_- such a bully,en
103561087957467136,Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit,en
102241438569476097,@LittlecBeadles You are actually bullying me by telling me not to bully.,en
102563020382810113,i don't think sutter should of gave in now the media think they can bully people with there words and make them leave social media,en
101507820448530432,Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha,en
105404234400415745,"when you are ugly 
children bully you 
when you are ugly 
no boy asks you out",en
102836952247701504,"Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters – Barb Schroeder knew about her s... http://t.co/ujqd9K2",en
105438060405198848,Brittany a bully dog,en
102568902214688768,"Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me...",en
101651172733108224,#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.,en
105492380416880641,@EpicImagine4BTR ur welcome! Bc i get bullied in real life some times,en
109077396690448384,@Thisdudeleo you stalk my twitter. yep. don't deny it. #bully,en
108689263821991936,@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...,en
100264180686393344,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/ujABuXO #lgbt #p2 #itgetsbetter,en
107505709146578945,@LW7 ahh thanks Hun. Xxx but nutting can make me feel betterer. I'm afraid feelings been hurt. Tis bullying ya know xxx,en
106592079219654656,"@innaconica ;') add to that, the kid stands 5'8, big and burly, sometimes a bully. What he said just made my day. ;D",en
103172935585505281,Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°,en
107511562176172032,Magical Dog Helps Transcend Today’s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles,en
106318083173527552,"#school BULLYING Prevention Tip #7- Develop Student Leaders, peer EXAMPLES to other students, Bullying Prevention #parents #teach",en
106579761110847488,"Straight Arrows are doing a free instore at Wooly Bully this Saturday @5pm, come on down! http://t.co/DrvooJ6",en
101890121133064192,My daddy was a bedroom bully.. & had a bully baby,en
101778486523473920,@Rachel_Gloria funny how you can still be a bully all the way from Brum! See ya!,en
101525461749862400,@Karlisyle this sound like @Radin_Fadli is a big bully,en
107510869159714817,So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek,en
107638387401424897,#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :),en
108953800353652737,"""@MarloThomas: Too many children are dying from #bullying! I hope this new law in New Jersey helps: http://t.co/Rr47y6m""",en
103025397037416449,"Hey, you big bully. why don't you pick on someone your own size.",en
102458995624779777,@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol,en
105450834002837504,@ernynattasha LOL!! hahah that one easy can bully ^^,en
108231769081384960,@K4Kendra ...loved Chris till Rihanna got bullied..so Trey is my guy,en
105080703510781952,Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D,en
105388541890150401,i would never want to get bullied.,en
109019950781431808,Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H,en
102169858040537089,@TrishSellsATL @DrBynum Wow!!!  Bully!!,en
107950051099291648,«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh,en
101862624551112704,and both of them boys are my age so its not bullying.,en
109001835221753856,"Just confirmed that Bully will not be the only LP I will be doing on my main account at that time. And you will never know, hahaha!",en
109105044774846464,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8",en
103648986359017472,@MCNASTY0707 damn babes ain't talk to you in a min? You still a bully? Lol,en
106814800763432960,Q: why do u bully other kids? A: uwapenga..Next http://t.co/Jrp8C1L,en
104650412459692032,Best of luck to all of those fighting tonight in Western Kentucky! Don't let Todd Neal bully you around! http://t.co/BzmYzoo,en
106790869776072704,"@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k",en
100974600669761537,"@lukewilliamss Jedward’s New Anti-Bullying Campaign: 
Does this shock you?
Jedward posed for the ... http://bit.ly/r3eTq9 #lukewilliamss",en
107078912080756736,i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.,en
103504882052505602,@alex_wags Hey Alex should Ben Bernanke feel threatened? Is #rickperry a schoolyard bully? Even Wall St is trippin on this clown. Thoughts?,en
107375060494467072,"Bullying doesn't make you 'hard', it shows you are a coward.",en
107237267554316288,"@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :)",en
107708193026752512,@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??,en
108352725300940801,Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying,en
104066835263143936,@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.,en
101400141096955904,In the locker room chillin...waiting fa practice ta start #bulldogbaby,en
100127151566749696,Prosecutors from seven counties to address cyber bullying at school safety ... http://bit.ly/pz90Jj,en
103071697120403456,"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~...",en
108011466015256576,"“@EnaBilly: Hue No Action Jackson needs to keep his mouth shut about building a bully! Cause we is getting bullied by tha aint's!”
Preseason",en
103269294967767041,Lol you're like 35 calling someone a bully ?,en
107551029125595137,@DucksLikeVodka might have to change my name and go on the lamb and wander the earth from town to town to avoid him. He's a bully!,en
105776707184762881,"Hastings: ""we're not gonna cut our way to prosperity,"" says pres needs to use bully pulpit to push for revenue in supercomte. #CBCtownhall",en
106546765364338689,Ke bully !!,en
106534955286413312,@brunnita_ @thaisingridd ;OOOOO BULLYING,en
107480198416572416,"absolutely ridiculous how #philipplahm is being attacked for simply telling football fans how his coaches were. #magath was a bully, duh.",en
102100685356662785,bully beatdown. #intense,en
103548487131602944,@mj_mcr @pukulrana nice idea Bully. Sadly I'm abstaining from all alcohol this week. JJ led me astray at the weekend.,en
103141895798145024,Watching bully beat down this shit funny af!,en
106732022231347200,feels so wrong okay to be ....crying over jongwoon's ugly hair :( did jongwoon bullied the stylist noona.......,en
106925681753079809,"Join us this Sunday, August 28th, to discuss behavior, bullying, & sibling relationships for children with hearing loss http://t.co/C0CZz3h",en
105808532997292032,@EricaHuurnandez Makinn fun of me the other day for not having my license. That's called karma you bully!!!!! &lt;3 :*,en
102403309364719616,"TEAMSTRIZZ.COM"" Check this video out -- @Big Bully Streetz ""Gon Do Ya Hustle"" http://t.co/V8hA4YL via @youtube""""""""""""""""""""",en
101755112963325954,Rebecca Black removed from school after being bullied by classmates http://n360.to/noc85c (via @news360app) #isitFridayyet,en
106043613959553024,Offset Options has been selected as a @WhiteBullSummit Bully Award Finalist 2011. See the full list http://t.co/1qvPzor,en
105627851142864897,@catsgotswag Got people bully me. :(,en
103625330899697665,Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber,en
108685039612608513,"@Chloe__Mathews u would think that, bully lol :D x",en
104080484530798592,@cynspitz .... Bully,en
